UserID,Gender,CSIPPA,CSIPBC,CSIPDE,CSIPFG,CSIPHI,CSIPJK,CSIPLM,CSIPNO,CSIPTOT,CSIPPA.ip,CSIPBC.ip,CSIPDE.ip,CSIPFG.ip,CSIPHI.ip,CSIPJK.ip,CSIPLM.ip,CSIPNO.ip,CLOITA,CLOITD,CLOITG,CLOITJ,CLOITM,CLOITP,CLOITC,CLOITF,CLOITI,CLOITL,CLOITO,CLOITB,CLOITE,CLOITH,CLOITK,CLOITN,CLOITTOT,CLOITPA,CLOITBC,CLOITDE,CLOITFG,CLOITHI,CLOITJK,CLOITLM,CLOITNO,CLOITAB,CLOITCD,CLOITEF,CLOITGH,CLOITIJ,CLOITKL,CLOITMN,CLOITOP,CLOITHD,CLOITHS,CLOITFS,CLOITFD,CLOITDOM,CLOITSUB,CLOITFRI,CLOITHOS,CLOITCONTROL,CLOITAFFILIA,NIC,AIN,CLOITA.ip,CLOITD.ip,CLOITG.ip,CLOITJ.ip,CLOITM.ip,CLOITP.ip,CLOITC.ip,CLOITF.ip,CLOITI.ip,CLOITL.ip,CLOITO.ip,CLOITB.ip,CLOITE.ip,CLOITH.ip,CLOITK.ip,CLOITN.ip,CLOITPA.ip,CLOITBC.ip,CLOITDE.ip,CLOITFG.ip,CLOITHI.ip,CLOITJK.ip,CLOITLM.ip,CLOITNO.ip,CLOITAB.ip,CLOITCD.ip,CLOITEF.ip,CLOITGH.ip,CLOITIJ.ip,CLOITKL.ip,CLOITMN.ip,CLOITOP.ip,CLOITHD.ip,CLOITHS.ip,CLOITFS.ip,CLOITFD.ip,CLOITDOM.ip,CLOITSUB.ip,CLOITFRI.ip,CLOITHOS.ip,CLOITCONTROL.ip,CLOITAFFILIA.ip
1909903959,1,1,3,8,13,9,12,6,1,53,-0.949316387,-0.611781671,0.232055117,1.075891905,0.400822474,0.907124547,-0.105479599,-0.949316387,0,1,7,7,9,2,3,2,4,9,4,3,0,5,9,8,73,2,6,1,9,9,16,18,12,3,4,2,12,11,18,17,6,6.696,16.296,32.975,19.603,13.016,30.613,37.346,12.906,-17.597,24.44,51,1.431372549,-0.95013752,-0.741888201,0.507607716,0.507607716,0.924106356,-0.533638881,-0.325389562,-0.533638881,-0.117140242,0.924106356,-0.117140242,-0.325389562,-0.95013752,0.091109077,0.924106356,0.715857036,-1.483776402,-0.650779124,-1.692025721,-0.026031165,-0.026031165,1.431714072,1.848212711,0.598716794,-1.275527082,-1.067277763,-1.483776402,0.598716794,0.390467474,1.848212711,1.639963392,-0.650779124,-2.655048669,-0.655855201,2.8175352,0.032825299,-2.06671831,1.597844967,2.999987635,-2.089625735,-3.664563276,5.08961337
1910895670, , , , , , , , , , , , , , , , , , ,8,6,3,8,4,5,4,2,5,2,4,5,4,2,6,4,72,13,9,10,5,7,14,6,8,13,10,6,5,13,8,8,9,22.648,13.059,21.603,20.8,26.726,22.135,21.593,19.022,4.591,2.571,49,1.469387755,0.714434508,0.306186218,-0.306186218,0.714434508,-0.102062073,0.102062073,-0.102062073,-0.510310363,0.102062073,-0.510310363,-0.102062073,0.102062073,-0.102062073,-0.510310363,0.306186218,-0.102062073,0.816496581,-5.55E-17,0.204124145,-0.816496581,-0.40824829,1.020620726,-0.612372436,-0.204124145,0.816496581,0.204124145,-0.612372436,-0.816496581,0.816496581,-0.204124145,-0.204124145,-4.16E-17,0.70810666,-1.249239769,0.494796928,0.330885239,0.836908995,-0.100224955,-0.210860242,-0.735663419,0.937133951,0.524803177
1912555729,0,2,5,14,20,9,9,9,0,68,-0.686113758,-0.36944587,0.580557795,1.213893572,0.052777981,0.052777981,0.052777981,-0.897225684,3,4,3,9,6,3,7,6,7,3,0,0,1,4,3,1,60,6,7,5,9,11,12,9,1,3,11,7,7,16,6,7,3,13.524,17.896,23.279,10.059,12.636,26.701,16.413,18.842,-14.065,-2.429,42,1.428571429,-0.160128154,0.053376051,-0.160128154,1.120897077,0.480384461,-0.160128154,0.693888666,0.480384461,0.693888666,-0.160128154,-0.800640769,-0.800640769,-0.587136564,0.053376051,-0.160128154,-0.587136564,-0.320256308,-0.106752103,-0.533760513,0.320256308,0.747264718,0.960768923,0.320256308,-1.387777333,-0.960768923,0.747264718,-0.106752103,-0.106752103,1.814785743,-0.320256308,-0.106752103,-0.960768923,-0.524900088,0.408540296,1.557833432,-1.264692159,-1.327782651,1.675153993,-0.521377269,-0.002775555,-3.002936644,-0.518601714
1914014065,0,4,5,16,21,15,5,3,0,69,-0.521644419,-0.408856437,0.831811371,1.395751284,0.719023389,-0.408856437,-0.634432402,-0.972796349,6,2,6,7,4,3,3,1,2,7,1,1,3,5,9,3,63,9,4,5,7,7,16,11,4,7,5,4,11,9,16,7,4,12.135,15.079,26.178,13.614,14.439,26.757,24.14,14.433,-12.318,9.707,42,1.5,0.422141256,-0.396556938,0.422141256,0.626815804,0.012792159,-0.191882389,-0.191882389,-0.601231486,-0.396556938,0.626815804,-0.601231486,-0.601231486,-0.191882389,0.217466708,1.036164901,-0.191882389,0.230258867,-0.793113875,-0.588439327,-0.17909023,-0.17909023,1.662980706,0.639607964,-0.793113875,-0.17909023,-0.588439327,-0.793113875,0.639607964,0.230258867,1.662980706,-0.17909023,-0.793113875,-0.951045873,-0.348484003,1.92319881,-0.648332216,-1.096799736,1.424381351,0.888748058,-1.098027783,-2.521181087,1.986775841
1915345362,0,2,10,22,23,18,15,18,4,112,-1.264911064,-0.421637021,0.843274043,0.948683298,0.421637021,0.105409255,0.421637021,-1.054092553,0,3,8,7,4,1,5,5,6,5,2,0,2,6,2,7,63,1,5,5,13,12,9,9,9,0,8,7,14,13,7,11,3,9.186,23.82,20.158,12.22,9.703,28.912,20.98,20.881,-19.209,0.099,43,1.465116279,-0.818872675,-0.194969685,0.844868633,0.63690097,0.012997979,-0.610905012,0.220965643,0.220965643,0.428933306,0.220965643,-0.402937348,-0.818872675,-0.402937348,0.428933306,-0.402937348,0.63690097,-1.429777687,-0.597907033,-0.597907033,1.065834276,0.857866612,0.233963621,0.233963621,0.233963621,-1.63774535,0.025995958,-0.181971706,1.273801939,1.065834276,-0.181971706,0.649898949,-1.01384236,-1.579644384,1.463754404,0.70217682,-0.948670493,-2.099381572,1.895469277,0.24586977,0.225280972,-3.994850849,0.020588799
1917054583,0,5,4,5,2,8,11,10,8,53,-0.282408571,-0.456198462,-0.282408571,-0.803778242,0.238961099,0.760330769,0.586540879,0.238961099,7,4,8,6,7,2,1,2,6,7,9,7,3,2,9,2,82,9,8,7,10,8,15,14,11,14,5,5,10,12,16,9,11,18.234,18.059,30.203,22.594,24.684,28.858,31.106,18.354,-4.174,12.752,57,1.438596491,0.388987616,-0.233392569,0.596447677,0.181527554,0.388987616,-0.648312693,-0.855772755,-0.648312693,0.181527554,0.388987616,0.803907739,0.388987616,-0.440852631,-0.648312693,0.803907739,-0.648312693,-0.259325077,-0.466785139,-0.674245201,-0.051865015,-0.466785139,0.985435293,0.777975231,0.155595046,0.777975231,-1.089165324,-1.089165324,-0.051865015,0.363055108,1.192895355,-0.259325077,0.155595046,-0.748671498,-0.784977008,1.734417981,0.155854371,-0.224990437,0.640947861,1.107318079,-1.538212628,-0.865938298,2.645530707
1920328024, , , , , , , , , , , , , , , , , , ,9,4,5,7,9,5,5,0,0,7,7,5,5,5,9,6,88,14,10,9,5,5,16,16,13,14,9,5,10,7,16,15,12,23.214,13.155,28.299,29.89,30.554,23.667,36.92,19.596,6.887,17.324,57,1.543859649,0.686406473,-0.294174203,-0.098058068,0.294174203,0.686406473,-0.098058068,-0.098058068,-1.078638743,-1.078638743,0.294174203,0.294174203,-0.098058068,-0.098058068,-0.098058068,0.686406473,0.098058068,0.588348405,-0.196116135,-0.39223227,-1.176696811,-1.176696811,0.980580676,0.980580676,0.39223227,0.588348405,-0.39223227,-1.176696811,-0.196116135,-0.784464541,0.980580676,0.784464541,0.196116135,-0.044518363,-2.017250566,0.952732185,1.264752956,0.568736792,-0.781915031,1.817212108,-1.580303817,1.350651823,3.397515925
1925381973,NA,1,11,17,20,14,4,11,2,80,-0.84292723,0.093658581,0.655610068,0.936585812,0.374634325,-0.561951487,0.093658581,-0.749268649, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1926444022,NA,3,5,9,8,10,4,8,3,50,-0.507952032,-0.195366166,0.429805566,0.273512633,0.586098499,-0.351659099,0.273512633,-0.507952032, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1927471451,NA,6,9,14,18,14,13,15,2,91,-0.696179426,-0.307614165,0.339994603,0.858081618,0.339994603,0.21047285,0.469516357,-1.21426644, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1929088863,1,5,2,3,3,6,2,6,3,30,0.228455831,-0.319838164,-0.137073499,-0.137073499,0.411220496,-0.319838164,0.411220496,-0.137073499,7,0,0,7,9,5,1,2,0,9,7,3,0,1,9,7,67,12,4,0,2,1,16,18,14,10,1,2,1,7,18,16,12,8.721,2.772,30.147,29.4,22.729,17.968,39.692,4.087,4.761,35.605,46,1.456521739,0.582161605,-0.866773945,-0.866773945,0.582161605,0.99614319,0.168180019,-0.659783152,-0.452792359,-0.866773945,0.99614319,0.582161605,-0.245801566,-0.866773945,-0.659783152,0.99614319,0.582161605,0.750341624,-0.905584718,-1.733547889,-1.319566304,-1.526557097,1.578304795,1.99228638,1.164323209,0.336360038,-1.526557097,-1.319566304,-1.526557097,-0.28461234,1.99228638,1.578304795,0.750341624,-1.889023849,-3.120412075,2.545960877,2.391338755,0.346554335,-0.63892883,3.857739152,-3.512168024,0.985483164,7.369907176
1929539768,NA,3,1,2,1,0,1,7,1,16,0.288675135,-0.288675135,2.78E-17,-0.288675135,-0.577350269,-0.288675135,1.443375673,-0.288675135, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1931245318,0,2,1,10,1,5,3,12,9,43,-0.442741951,-0.573924752,0.606720452,-0.573924752,-0.04919355,-0.311559151,0.869086053,0.475537652,9,5,4,6,8,4,4,1,3,6,5,4,3,5,7,8,82,13,8,8,5,8,13,14,13,13,9,4,9,9,13,16,9,20.8,13.786,25.865,28.107,27.734,23.622,33.25,17.647,4.112,15.603,54,1.518518519,0.767599553,-0.024761276,-0.222851483,0.173328931,0.569509346,-0.222851483,-0.222851483,-0.817122105,-0.420941691,0.173328931,-0.024761276,-0.222851483,-0.420941691,-0.024761276,0.371419139,0.569509346,0.54474807,-0.445702966,-0.445702966,-1.039973588,-0.445702966,0.54474807,0.742838277,0.54474807,0.54474807,-0.247612759,-1.238063796,-0.247612759,-0.247612759,0.54474807,1.139018692,-0.247612759,-0.206558564,-1.595963278,0.796768336,1.240886581,0.389346302,-0.42520063,1.482011886,-1.608789619,0.814546932,3.090801504
1940620000,1,3,3,7,12,13,12,16,7,73,-0.926178363,-0.926178363,-0.321327187,0.434736782,0.585949576,0.434736782,1.039587958,-0.321327187,7,6,4,5,9,3,6,4,4,8,7,4,2,6,8,6,89,10,10,8,8,10,13,17,13,11,12,6,10,9,16,15,10,21.603,17.482,29.203,26.628,27.255,27.244,35.605,22.14,0.011,13.465,59,1.508474576,0.287882598,0.087616443,-0.312915868,-0.112649712,0.688414909,-0.513182023,0.087616443,-0.312915868,-0.312915868,0.488148754,0.287882598,-0.312915868,-0.713448178,0.087616443,0.488148754,0.087616443,-0.225299425,-0.225299425,-0.625831735,-0.625831735,-0.225299425,0.375499041,1.176563663,0.375499041,-0.025033269,0.175232886,-1.026364046,-0.225299425,-0.42556558,0.976297507,0.776031352,-0.225299425,-0.421435091,-1.246731917,1.10058769,0.58490234,-0.142839835,-0.145042763,1.529382562,-1.16720122,0.002202928,2.696583782
1944138806,0,6,5,20,3,3,2,5,2,46,0.032025631,-0.096076892,1.825460953,-0.352281938,-0.352281938,-0.480384461,-0.096076892,-0.480384461,9,6,0,1,3,9,7,6,0,0,4,4,7,4,3,2,65,18,11,13,6,4,4,3,6,13,13,13,4,1,3,5,13,27.552,14.189,6.045,22.648,31.853,9.039,13.627,26.101,22.814,-12.474,43,1.511627907,1.000160269,0.392467954,-0.822916677,-0.620352572,-0.215224362,1.000160269,0.595032059,0.392467954,-0.822916677,-0.822916677,-0.012660257,-0.012660257,0.595032059,-0.012660257,-0.215224362,-0.417788467,2.000320539,0.582371802,0.987500013,-0.430448723,-0.835576934,-0.835576934,-1.038141039,-0.430448723,0.987500013,0.987500013,0.987500013,-0.835576934,-1.443269249,-1.038141039,-0.633012829,0.987500013,2.073775347,-0.63308879,-2.282770863,1.080400975,2.314649389,-2.306648107,-1.377283992,1.149500656,4.621297495,-2.526784648
1946800805,1,11,7,10,5,2,4,7,6,52,0.613794906,0.068199434,0.477396038,-0.204598302,-0.613794906,-0.34099717,0.068199434,-0.068199434,9,2,7,6,8,7,7,6,0,7,5,6,1,4,7,8,90,16,13,3,13,4,13,15,13,15,9,7,11,6,14,16,12,21.462,16.947,24.668,30.879,33.326,24.117,35.323,22.12,9.209,13.203,61,1.475409836,0.690946221,-0.742127422,0.281496608,0.076771802,0.486221414,0.281496608,0.281496608,0.076771802,-1.151577034,0.281496608,-0.127953004,0.076771802,-0.946852228,-0.33267781,0.281496608,0.486221414,0.972442829,0.358268411,-1.68897965,0.358268411,-1.484254844,0.358268411,0.767718023,0.358268411,0.767718023,-0.460630814,-0.870080426,-0.051181202,-1.074805232,0.562993217,0.972442829,0.153543605,-0.514217532,-1.438550031,0.142130197,1.413675967,1.03252956,-0.85278118,1.441364997,-1.261616618,1.885310739,2.702981615
1948539831, , , , , , , , , , , , , , , , , , ,1,4,9,2,7,2,9,3,8,3,0,4,7,6,1,1,67,3,13,11,12,14,3,10,1,5,13,10,15,10,4,8,2,22.048,27.921,16.225,8.428,14.822,24.76,12.935,30.024,-9.938,-17.089,47,1.425531915,-0.670646373,-0.039449787,1.012544523,-0.460247511,0.591746799,-0.460247511,1.012544523,-0.249848649,0.802145661,-0.249848649,-0.881045235,-0.039449787,0.591746799,0.381347937,-0.670646373,-0.670646373,-1.130893883,0.973094737,0.552297013,0.762695875,1.183493599,-1.130893883,0.341898151,-1.551691607,-0.710096159,0.973094737,0.341898151,1.393892461,0.341898151,-0.920495021,-0.078899573,-1.341292745,0.883859319,2.119531836,-0.341293254,-1.981773181,-1.311363507,0.779580383,-1.70838616,1.887119993,-2.090943891,-3.595506153
1951339127,1,8,8,4,4,1,3,6,3,37,0.620239123,0.620239123,-0.114859097,-0.114859097,-0.666182762,-0.298633652,0.252690013,-0.298633652,5,0,0,3,6,5,3,0,1,4,3,5,0,0,7,5,47,10,8,0,0,1,10,10,8,10,3,0,0,4,11,11,8,11.155,0.707,18.417,20.017,20.397,10.253,24.45,4.036,10.144,20.414,34,1.382352941,0.476363596,-0.678457243,-0.678457243,0.01443526,0.707327764,0.476363596,0.01443526,-0.678457243,-0.447493075,0.245399428,0.01443526,0.476363596,-0.678457243,-0.678457243,0.938291931,0.476363596,0.952727192,0.490798856,-1.356914485,-1.356914485,-1.125950318,0.952727192,0.952727192,0.490798856,0.952727192,-0.664021982,-1.356914485,-1.356914485,-0.433057814,1.183691359,1.183691359,0.490798856,-0.315179477,-2.728293101,1.362082308,1.731624977,1.299693113,-1.043207404,2.235790884,-2.479111635,2.342900517,4.714902519
1951838669,0,6,7,8,9,14,14,18,10,86,-0.621366443,-0.490552455,-0.359738467,-0.228924479,0.425145461,0.425145461,0.948401413,-0.098110491,7,5,5,7,7,5,4,4,1,4,2,4,0,5,4,4,68,12,8,5,9,6,11,11,6,11,9,4,10,8,8,11,7,17.265,14.023,19.82,20.214,23.005,21.515,23.23,18.126,1.49,5.104,49,1.387755102,0.59051094,0.161048438,0.161048438,0.59051094,0.59051094,0.161048438,-0.053682813,-0.053682813,-0.697876565,-0.053682813,-0.483145314,-0.053682813,-0.912607816,0.161048438,-0.053682813,-0.053682813,0.751559378,-0.107365625,-0.751559378,0.107365625,-0.536828127,0.536828127,0.536828127,-0.536828127,0.536828127,0.107365625,-0.966290629,0.322096876,-0.107365625,-0.107365625,0.536828127,-0.322096876,-0.182199466,-0.878358182,0.36643888,0.451042992,0.351300326,0.031350763,0.399614858,-0.696373446,0.319949564,1.095988304
1952768355,NA,3,6,7,9,8,11,7,3,54,-0.604858379,-0.120971676,0.040323892,0.362915027,0.20161946,0.685506163,0.040323892,-0.604858379, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1954469424,1,3,9,9,13,16,17,8,1,76,-0.814091578,-0.062622429,-0.062622429,0.438357004,0.814091578,0.939336437,-0.187867287,-1.064581295,1,4,6,9,5,1,5,5,6,5,0,1,1,6,9,4,68,2,6,5,11,12,18,10,4,2,9,6,12,15,14,9,1,11.034,21.113,29.713,8.862,9.447,34.295,23.509,19.774,-24.848,3.735,47,1.446808511,-0.674926371,-0.051917413,0.363421892,0.98643085,0.155752239,-0.674926371,0.155752239,0.155752239,0.363421892,0.155752239,-0.882596024,-0.674926371,-0.674926371,0.363421892,0.98643085,-0.051917413,-1.349852742,-0.519174132,-0.726843784,0.519174132,0.726843784,1.9728617,0.311504479,-0.934513437,-1.349852742,0.103834826,-0.519174132,0.726843784,1.349852742,1.14218309,0.103834826,-1.557522395,-1.470197306,0.622905123,2.408864136,-1.921255792,-2.475837599,2.68433793,0.444413057,-0.331233096,-5.160175529,0.775646153
1957410581,0,10,6,6,5,11,11,11,9,69,0.257068293,-0.49076674,-0.49076674,-0.677725499,0.444027051,0.444027051,0.444027051,0.070109534,3,1,2,6,7,3,1,0,3,9,4,3,0,4,5,7,58,6,4,1,2,7,11,16,11,6,2,0,6,9,14,14,7,6.817,7.817,25.93,20.31,15.143,20.636,31.594,5.726,-5.493,25.868,43,1.348837209,-0.140248178,-0.589042349,-0.364645264,0.532943078,0.757340163,-0.140248178,-0.589042349,-0.813439435,-0.140248178,1.206134334,0.084148907,-0.140248178,-0.813439435,0.084148907,0.308545992,0.757340163,-0.280496357,-0.729290527,-1.402481784,-1.178084698,-0.056099271,0.84148907,1.963474497,0.84148907,-0.280496357,-1.178084698,-1.626878869,-0.280496357,0.392694899,1.514680326,1.514680326,-0.056099271,-1.937163939,-1.712766853,2.351737554,1.090625934,-0.691928413,0.540684777,2.999628039,-2.805075766,-1.23261319,5.804703805
1960962813,NA,5,3,0,0,2,8,11,10,39,0.016241387,-0.243620801,-0.633414083,-0.633414083,-0.373551895,0.406034668,0.79582795,0.665896856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1963408930,1,2,5,12,17,14,15,17,10,92,-1.077391157,-0.73716237,0.056704798,0.623752775,0.283523989,0.396933584,0.623752775,-0.170114393,9,3,8,8,9,5,5,7,6,7,8,4,4,5,6,8,102,14,9,7,15,11,14,16,16,13,8,11,13,14,13,17,13,20.659,26.158,30.465,32.738,30.72,33.272,37.737,25.878,-2.552,11.859,67,1.52238806,0.537402616,-0.690946221,0.33267781,0.33267781,0.537402616,-0.281496608,-0.281496608,0.127953004,-0.076771802,0.127953004,0.33267781,-0.486221414,-0.486221414,-0.281496608,-0.076771802,0.33267781,0.255906008,-0.767718023,-1.177167635,0.460630814,-0.358268411,0.255906008,0.66535562,0.66535562,0.051181202,-0.972442829,-0.358268411,0.051181202,0.255906008,0.051181202,0.870080426,0.051181202,-1.333014394,-0.207232685,0.674517055,1.139856539,-0.273000529,0.249457176,1.163553435,-1.26427804,-0.522457705,2.427831476
1964324597, , , , , , , , , , , , , , , , , , ,6,4,3,7,8,2,4,3,4,8,1,6,0,0,4,2,62,8,10,4,6,4,11,16,3,12,8,3,3,11,12,10,3,17.482,8.6,26.344,14.594,19.225,19.63,24.222,13.715,-0.405,10.507,43,1.441860465,0.448144968,0.026361469,-0.184530281,0.659036718,0.869928468,-0.395422031,0.026361469,-0.184530281,0.026361469,0.869928468,-0.60631378,0.448144968,-0.81720553,-0.81720553,0.026361469,-0.395422031,0.052722937,0.474506437,-0.790844061,-0.369060562,-0.790844061,0.685398187,1.739856935,-1.001735811,0.896289936,0.052722937,-1.001735811,-1.001735811,0.685398187,0.896289936,0.474506437,-1.001735811,0.203879599,-1.669260922,2.072802285,-0.405175774,-0.054515517,0.030895641,0.999310556,-1.216529058,-0.085411159,2.215839614
1967937827,NA,4,3,2,1,1,2,1,0,14,0.517036491,0.287242495,0.057448499,-0.172345497,-0.172345497,0.057448499,-0.172345497,-0.402139493, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1968884184, , , , , , , , , , , , , , , , , , ,9,5,0,0,1,6,6,4,0,0,8,9,5,0,3,2,58,15,15,10,4,0,3,1,10,18,11,9,0,0,3,3,14,28.834,7.231,3.707,22.462,35.439,3.653,12.923,21.005,31.786,-8.082,37,1.567567568,1.089043928,0.278592633,-0.734471486,-0.734471486,-0.531858663,0.481205457,0.481205457,0.075979809,-0.734471486,-0.734471486,0.886431104,1.089043928,0.278592633,-0.734471486,-0.126633015,-0.329245839,1.570249385,1.570249385,0.557185266,-0.658491677,-1.468942973,-0.861104501,-1.266330149,0.557185266,2.178087856,0.759798089,0.354572442,-1.468942973,-1.468942973,-0.861104501,-0.861104501,1.367636561,2.711820687,-1.665224146,-2.379231737,1.420771774,3.48747323,-2.952777988,-1.074557111,0.562959731,6.440251218,-1.637516842
1969468943,0,5,3,6,0,7,20,23,17,81,-0.516428502,-0.717961576,-0.415661965,-1.020261187,-0.314895428,0.995069552,1.297369163,0.692769942,9,2,7,8,7,3,5,6,6,7,6,7,4,9,9,9,104,12,12,6,13,15,17,14,15,16,7,10,16,14,16,16,9,22.507,27.93,32.051,28.4,30.23,37.999,36.602,26.004,-7.769,10.598,70,1.485714286,0.52999894,-0.953998092,0.105999788,0.317999364,0.105999788,-0.741998516,-0.317999364,-0.105999788,-0.105999788,0.105999788,-0.105999788,0.105999788,-0.52999894,0.52999894,0.52999894,0.52999894,-0.211999576,-0.211999576,-1.483997032,1.25E-16,0.423999152,0.847998304,0.211999576,0.423999152,0.635998728,-1.271997456,-0.635998728,0.635998728,0.211999576,0.635998728,0.635998728,-0.847998304,-1.101549797,0.048123904,0.921774156,0.147763704,-0.51982296,1.127201746,0.831038338,-1.415733169,-1.647024706,2.246771506
1970399394,1,2,1,2,2,1,2,7,1,18,-0.054635836,-0.273179182,-0.054635836,-0.054635836,-0.273179182,-0.054635836,1.038080893,-0.273179182,2,0,0,1,5,1,0,0,0,2,1,4,3,1,7,5,32,3,4,3,0,1,8,7,6,6,0,3,1,1,9,10,2,7.231,3.045,13.307,11.493,9.242,7.563,17.89,4.915,1.679,12.975,25,1.28,7.40E-17,-0.549442256,-0.549442256,-0.274721128,0.824163384,-0.274721128,-0.549442256,-0.549442256,-0.549442256,7.40E-17,-0.274721128,0.549442256,0.274721128,-0.274721128,1.373605639,0.824163384,-0.274721128,1.11E-16,-0.274721128,-1.098884512,-0.824163384,1.098884512,0.824163384,0.549442256,0.549442256,-1.098884512,-0.274721128,-0.824163384,-0.824163384,1.373605639,1.648326767,-0.549442256,-0.355214418,-1.50519706,1.313991155,0.815647029,-0.223622998,-0.684879772,2.152165316,-1.412341319,0.461256774,3.564506634
1973555573,NA,1,3,11,10,15,10,5,2,57,-0.764226937,-0.514683448,0.483490511,0.358718767,0.982577491,0.358718767,-0.265139958,-0.639455193, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1976348071,0,17,8,16,15,17,18,12,11,114,0.358209285,-0.814112011,0.227951363,0.097693441,0.358209285,0.488467207,-0.293080324,-0.423338246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1976609945,0,7,11,15,15,14,13,9,9,93,-0.578761196,-0.078210972,0.422339251,0.422339251,0.297201695,0.172064139,-0.328486084,-0.328486084,1,6,4,7,4,1,9,4,3,2,9,1,7,9,1,4,72,2,10,13,8,12,8,6,13,2,15,11,13,10,3,8,10,21.124,23.082,14.265,17.155,19.404,23.617,19.678,29.261,-4.213,-9.583,50,1.44,-0.725866186,0.311085508,-0.103695169,0.518475847,-0.103695169,-0.725866186,0.933256525,-0.103695169,-0.311085508,-0.518475847,0.933256525,-0.725866186,0.518475847,0.933256525,-0.725866186,-0.103695169,-1.451732373,0.207390339,0.829561356,-0.207390339,0.622171017,-0.207390339,-0.622171017,0.829561356,-1.451732373,1.244342034,0.414780678,0.829561356,0.207390339,-1.244342034,-0.207390339,0.207390339,0.403374209,0.809444493,-1.019116126,-0.419758046,-0.668211672,0.205523826,-0.611386719,1.376034899,-0.873735498,-1.987421618
1992501635,0,0,1,4,7,5,9,9,1,36,-0.680336051,-0.529150262,-0.075592895,0.377964473,0.075592895,0.680336051,0.680336051,-0.529150262,5,0,2,3,7,2,1,0,0,5,3,1,1,1,5,4,40,7,2,1,2,1,8,12,7,6,1,1,3,3,10,11,5,6.166,3.631,17.341,17.028,12.132,10.56,22.887,3.887,1.572,19,30,1.333333333,0.620173673,-0.620173673,-0.124034735,0.124034735,1.116312611,-0.124034735,-0.372104204,-0.620173673,-0.620173673,0.620173673,0.124034735,-0.372104204,-0.372104204,-0.372104204,0.620173673,0.372104204,0.496138938,-0.744208408,-0.992277877,-0.744208408,-0.992277877,0.744208408,1.736486284,0.496138938,0.248069469,-0.992277877,-0.992277877,-0.496138938,-0.496138938,1.240347346,1.488416815,-6.94E-17,-1.113583847,-1.742439952,1.658592471,1.580946727,-0.108654428,-0.498619633,2.559332714,-2.153987201,0.389965206,4.713319914
2000300946,0,1,0,12,8,7,4,5,1,38,-0.568982431,-0.72071108,1.100032701,0.493118107,0.341389459,-0.113796486,0.037932162,-0.568982431,6,1,6,5,7,1,3,2,3,5,6,3,0,1,5,5,59,7,6,1,8,4,10,12,11,9,4,2,7,8,10,12,7,10.938,10.893,21.31,20.735,18.357,19.002,26.315,10.667,-0.645,15.648,43,1.372093023,0.510405522,-0.593173984,0.510405522,0.28968962,0.731121423,-0.593173984,-0.151742182,-0.372458083,-0.151742182,0.28968962,0.510405522,-0.151742182,-0.813889886,-0.593173984,0.28968962,0.28968962,-0.082768463,-0.303484364,-1.40706387,0.137947438,-0.744916167,0.579379241,1.020811043,0.800095142,0.358663339,-0.744916167,-1.186347969,-0.082768463,0.137947438,0.579379241,1.020811043,-0.082768463,-1.054608165,-1.064540381,1.234657162,1.107745519,-0.040556547,0.101805209,1.715900595,-1.737861827,-0.142361756,3.453762422
