UserID,DOC,DOB,AGE,GENDER,EDUCATION,INCOME,UFES1,UFES2,UFES3,UFES4,CSIP1,CSIP2,CSIP3,CSIP4,CSIP5,CSIP6,CSIP7,CSIP8,CSIP9,CSIP10,CSIP11,CSIP12,CSIP13,CSIP14,CSIP15,CSIP16,CSIP17,CSIP18,CSIP19,CSIP20,CSIP21,CSIP22,CSIP23,CSIP24,CSIP25,CSIP26,CSIP27,CSIP28,CSIP29,CSIP30,CSIP31,CSIP32,CSIP33,CSIP34,CSIP35,CSIP36,CSIP37,CSIP38,CSIP39,CSIP40,CSIP41,CSIP42,CSIP43,CSIP44,CSIP45,CSIP46,CSIP47,CSIP48,CSIP49,CSIP50,CSIP51,CSIP52,CSIP53,CSIP54,CSIP55,CSIP56,CSIP57,CSIP58,CSIP59,CSIP60,CSIP61,CSIP62,CSIP63,CSIP64
516559653,6/27/2019 9:16,11/14/1998 0:00,21.13,1,4,4,0,0,1,0,1,0,2,0,2,0,0,0,0,2,3,0,1,0,1,0,0,3,2,1,0,0,0,2,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,1,3,0,0,0,1,0,0,3,3,0,1,0,1,0
518781953,6/27/2019 9:50,11/14/2000 0:00,19.13,1,4,2,0,0,1,0,3,3,2,2,3,1,1,0,3,3,3,2,2,3,2,3,3,3,2,3,0,1,2,0,2,3,2,0,1,1,0,0,2,2,2,1,3,3,0,2,3,2,2,2,3,0,3,3,2,0,2,2,0,3,2,1,2,1,1,0,2,3,1,3
521773880,6/26/2019 0:24,10/12/1971 0:00,48.22,1,6,4,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
525183506,6/26/2019 11:02,9/19/1988 0:00,31.28,1,5,2,0,0,1,0,0,0,1,2,3,3,3,3,0,0,1,2,1,3,2,3,0,0,2,1,3,2,3,3,0,2,3,0,0,3,3,2,0,3,2,2,3,3,1,1,0,3,2,3,2,0,3,0,0,2,0,3,2,3,3,3,2,0,1,1,3,3,1,0
525356764,6/27/2019 4:22,8/16/1974 0:00,45.38,0,4,3,0,0,1,0,0,1,2,3,3,2,2,2,0,0,1,3,3,2,3,2,1,0,0,2,3,1,0,2,0,0,3,2,3,3,3,0,0,2,0,3,3,3,3,0,0,0,1,1,3,3,3,0,0,0,2,3,1,1,2,1,0,0,2,1,2,2,2,0
527477069,6/26/2019 18:49,12/23/1967 0:00,52.02,0,6,4,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1
531151710,6/27/2019 4:16,6/16/1999 0:00,20.54,1,4,4,0,0,1,0,0,2,1,1,1,1,2,1,1,2,0,1,1,0,0,2,0,2,0,0,1,0,2,1,1,0,2,1,0,3,0,1,0,0,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,2,1
533309036,6/29/2019 15:28,12/13/1974 0:00,45.05,0,6,4,0,1,0,0,2,1,3,3,2,2,2,2,0,1,2,2,2,2,1,0,1,0,1,3,2,2,2,1,0,1,3,3,3,3,3,0,0,3,3,3,3,1,2,0,2,0,2,1,2,2,1,0,0,1,3,2,1,2,2,3,1,0,3,2,2,3,2,0
535383101,6/26/2019 12:32,8/27/1991 0:00,28.35,1,4,1,0,0,1,0,0,0,0,0,1,1,2,2,2,1,3,2,3,2,3,0,0,0,0,1,2,1,3,0,0,0,0,2,2,2,3,2,0,0,0,2,0,0,2,0,0,0,1,2,0,2,2,2,0,0,2,2,2,1,2,1,0,0,2,3,2,3,2,0
537435576,6/27/2019 18:55,10/20/1999 0:00,20.2,1,4,2,0,0,1,0,1,1,2,2,0,2,3,3,0,1,2,2,3,2,3,0,0,0,1,2,0,1,3,3,3,0,3,0,2,2,1,3,0,2,2,3,2,3,3,2,0,0,3,1,3,3,1,2,1,2,3,3,3,1,3,3,2,0,3,2,2,3,0,2
549537247,6/26/2019 7:27,10/14/1995 0:00,24.22,0,5,2,0,0,1,0,1,1,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,2,0,1,1,2,0,1,0,1,2,0,1,1,0,0,0,2,0,0,1,2,0,0,0,2,0,1,0,1,1,1,0,0,1,0,1,1,0
559265322,6/26/2019 13:55,9/3/1998 0:00,21.33,1,4,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0
560326668,6/26/2019 8:03,2/26/1978 0:00,41.85,0,5,3,0,0,1,0,0,0,0,0,2,1,3,2,0,0,0,0,0,2,3,1,0,0,0,0,2,1,1,2,1,0,1,0,1,3,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,3,0,0,0,0,0,2,2,2,0
563211664,6/26/2019 8:49,6/8/1966 0:00,53.57,0,5,4,0,0,0,1,2,0,1,3,2,1,3,0,0,0,0,3,2,1,1,1,0,1,0,3,2,2,1,0,0,0,1,2,3,1,1,0,0,2,3,2,2,1,2,0,0,2,2,0,1,1,1,0,0,1,2,3,1,0,1,0,0,0,2,2,0,2,2,0
563546393,6/26/2019 23:34,12/7/2000 0:00,19.07,0,4,1,0,0,1,0,0,0,1,3,3,2,3,1,0,0,1,3,3,1,2,0,0,0,0,3,1,0,1,0,0,0,0,1,1,3,3,3,1,3,0,3,3,2,3,0,0,0,1,0,2,0,0,0,0,0,1,3,3,0,1,1,0,0,3,3,2,3,1,0
564832410,6/26/2019 7:46,2/4/1993 0:00,26.9,0,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
567154363,6/28/2019 14:05,8/12/1999 0:00,20.39,1,4,1,0,0,1,0,1,1,0,2,1,1,0,1,0,0,1,1,2,1,0,1,0,0,0,1,0,0,0,1,1,1,2,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0,1,0,1,2,2
568278720,7/1/2019 13:37,11/27/1984 0:00,35.09,1,6,4,0,0,1,0,1,0,3,3,3,2,1,1,1,2,2,3,3,1,2,1,1,0,1,2,3,0,0,0,1,1,2,2,2,3,3,2,0,1,3,3,2,1,1,1,1,1,3,1,2,0,1,0,0,0,3,2,2,1,1,0,0,1,2,3,2,2,3,2
569337483,6/26/2019 15:28,5/19/1988 0:00,31.62,0,5,3,0,1,0,0,0,3,2,1,3,2,3,1,0,0,0,1,1,2,2,0,0,0,1,1,3,1,0,0,0,0,1,2,2,1,3,1,0,1,0,1,3,1,2,1,1,0,1,2,3,2,1,0,0,1,3,1,3,1,3,1,3,0,1,0,1,3,1,1
572103198,6/27/2019 8:35,4/2/1998 0:00,21.75,1,4,1,0,0,1,0,1,0,2,2,3,1,1,0,0,0,0,2,0,0,2,2,1,2,1,0,2,3,1,1,2,2,3,1,2,0,1,2,0,1,3,3,3,1,2,1,0,2,3,1,2,2,2,3,2,3,0,0,2,0,2,2,0,1,1,0,3,3,1,0
572909320,6/26/2019 8:45,3/9/1984 0:00,35.81,1,5,2,0,0,1,0,1,2,1,1,2,3,2,2,1,1,3,2,2,3,2,2,1,1,1,1,3,1,2,2,0,0,1,2,2,3,2,1,0,1,0,1,1,3,2,1,1,2,1,1,2,2,3,1,1,1,3,3,2,2,1,1,1,2,1,3,2,3,2,1
575186766,7/3/2019 11:28,6/8/1979 0:00,40.57,1,6,4,0,0,0,1,0,0,1,2,1,0,3,0,0,2,3,3,2,2,0,0,0,0,0,2,3,3,0,0,0,0,3,0,2,3,1,0,0,1,0,1,3,2,0,0,0,2,3,3,3,0,0,0,0,0,2,1,3,1,2,0,3,2,3,2,3,3,0,0
575268424,6/27/2019 23:28,3/22/1991 0:00,28.78,1,4,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
577089598,6/26/2019 21:13,10/30/1990 0:00,29.17,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,1,0,0,2,0,0,1,1,1,0
577410356,6/28/2019 19:39,6/25/1998 0:00,21.52,0,4,4,0,0,1,0,3,3,3,3,3,3,3,0,3,3,3,3,1,3,2,2,3,3,3,3,2,2,2,1,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,1,2,3,2,2,2,2,2,3,3,2,3,2,3,1,3,3,2,3
577844772,6/26/2019 6:58,11/9/1968 0:00,51.14,0,6,4,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582368188,6/26/2019 9:51,4/14/1977 0:00,42.72,1,6,4,0,1,0,0,2,1,3,2,0,0,1,2,0,2,2,2,0,0,1,0,0,3,1,2,2,0,0,0,2,2,3,0,0,0,0,0,1,2,2,2,0,0,0,0,0,2,2,0,0,1,0,0,0,2,3,0,1,0,2,0,0,1,2,1,0,0,0,0
587574027,6/26/2019 14:23,12/21/1995 0:00,24.03,0,4,2,0,0,1,0,3,3,2,2,3,3,3,2,3,3,3,2,2,3,3,2,3,3,3,2,2,1,0,2,3,3,2,3,2,3,2,0,3,2,3,3,3,3,2,3,3,3,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3
587957116,7/1/2019 16:57,10/16/1953 0:00,66.21,0,6,4,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
598491156,7/2/2019 23:45,9/2/1993 0:00,26.33,0,5,3,1,0,0,0,2,3,1,0,0,1,2,0,0,3,0,0,0,0,2,3,3,2,0,0,0,0,2,3,3,0,0,0,0,3,2,0,0,0,0,0,0,2,2,0,2,1,0,0,0,3,3,0,2,0,0,0,0,0,2,2,1,0,0,0,1,0,3,1
599084894,6/26/2019 9:13,1/4/1966 0:00,53.99,0,6,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,2,2,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,2,1,1,0,1,1,0,1,1,0,2,0,1,0,1,2,1,0,0,1,1,0,1,0
602072038,6/28/2019 16:05,11/10/1967 0:00,52.14,0,6,4,0,1,0,0,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,3,3,3,3,3,3,1,2,3,3,3,3,3,3,2,3,3,3,2,3,3,0,2,3,3,3,2,0,0,3,0,0,3,0,0,1,2,2,0,3
604747362,6/26/2019 20:14,2/27/1999 0:00,20.84,1,4,1,0,0,1,0,1,0,0,1,3,2,3,2,0,0,1,2,2,1,3,2,2,0,0,3,2,0,2,3,1,0,2,0,2,1,3,2,0,1,1,3,2,2,3,1,0,0,0,2,1,3,3,1,0,1,1,2,0,2,3,3,0,0,0,2,2,3,3,0
620799977,6/26/2019 8:22,5/3/1976 0:00,43.66,1,6,4,0,1,0,0,0,0,0,0,2,2,3,3,0,0,1,2,0,3,2,2,1,0,0,1,2,2,3,1,0,1,2,0,2,3,3,1,0,1,0,2,1,3,3,0,0,0,1,1,3,3,3,0,0,1,1,0,3,0,3,1,0,0,0,1,3,3,2,0
622524047,6/27/2019 14:59,10/10/1992 0:00,27.23,0,6,4,0,1,0,0,1,1,0,0,1,3,3,0,0,1,0,0,0,3,3,3,2,0,0,0,0,2,0,1,3,0,0,0,3,3,1,1,1,1,0,0,2,3,3,3,0,0,0,3,3,3,0,1,2,0,0,0,3,2,3,1,2,0,0,0,0,3,3,3
625048011,7/9/2019 0:35,6/13/1963 0:00,56.55,1,5,4,0,0,0,1,3,3,3,2,3,2,2,1,3,3,2,2,1,2,0,2,3,3,3,3,2,1,1,2,3,3,3,3,1,2,0,0,3,3,3,3,2,1,3,0,1,3,3,3,2,1,2,3,3,3,2,2,2,3,0,1,3,0,1,1,3,3,1,3
626921679,6/26/2019 8:56,7/17/1989 0:00,30.46,0,5,3,0,0,0,1,2,1,0,0,1,0,0,0,1,1,0,0,2,0,1,0,1,2,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0
629404382,6/27/2019 9:49,1/10/2000 0:00,19.98,0,3,4,0,0,1,0,1,0,0,0,1,2,2,1,0,0,1,0,1,1,1,2,1,0,0,1,1,0,1,3,1,0,0,0,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,2,1,0,0,1,1,2,1,1,0
632734512,6/26/2019 20:29,8/26/1989 0:00,30.35,1,6,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,1
635334296,6/26/2019 12:07,6/24/1996 0:00,23.52,0,4,2,0,0,1,0,1,0,0,0,3,1,2,2,0,2,0,1,0,1,1,2,0,0,0,1,1,1,3,3,0,0,0,0,1,3,3,0,0,0,0,0,3,3,2,1,0,0,0,1,2,1,3,0,0,0,0,1,3,3,3,1,0,0,0,0,1,3,3,1
637032679,6/25/2019 22:42,4/30/1973 0:00,46.67,0,6,4,0,0,1,0,2,0,0,1,1,0,2,0,0,0,0,1,2,0,1,2,1,0,0,1,0,1,2,1,1,0,1,0,1,2,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,1,0,0,0,1,1,1,1,0
638413699,6/26/2019 8:42,11/25/1988 0:00,31.1,1,6,4,0,0,0,1,1,1,1,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,1,1,0,1,1,3,3,1,1,1,0,0,1,2,0,1,2,1,0,0,2,2,1,1,0,2,2,1,2,2,1,0,1,1,1
638563972,6/25/2019 23:52,2/27/1991 0:00,28.84,1,6,4,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,1,1,2,1,1,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,2,0,1,0,0
640312215,6/26/2019 16:04,6/18/1981 0:00,38.54,0,6,4,0,0,1,0,1,2,0,1,3,3,2,0,1,0,1,1,3,2,2,0,0,0,0,1,2,1,2,0,0,0,0,1,3,2,2,0,0,1,0,2,2,1,3,0,1,0,0,1,2,2,2,1,0,0,1,2,2,3,0,0,2,1,1,3,2,3,2,0
643506370,6/27/2019 16:13,12/4/1967 0:00,52.08,0,6,4,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
646729198,6/27/2019 11:41,4/3/2000 0:00,19.75,1,4,2,0,0,1,0,1,1,2,1,2,0,1,2,0,1,1,2,3,0,1,0,0,0,0,2,2,0,1,3,1,0,2,2,2,3,2,1,0,2,1,3,2,0,2,0,1,1,0,1,1,0,0,1,0,1,3,3,3,1,1,1,1,0,1,2,1,1,1,0
647207288,6/25/2019 21:51,6/5/1996 0:00,23.57,0,5,3,0,0,1,0,1,0,2,3,2,0,0,0,0,1,2,2,1,1,0,0,2,0,0,2,1,0,0,0,0,0,1,2,2,2,3,0,0,1,1,1,0,0,2,0,0,1,1,2,1,0,0,0,1,3,3,2,1,0,0,0,1,1,1,1,3,0,0,0
649716094,9/3/2019 13:08,10/13/1988 0:00,31.22,0,5,3,1,0,0,0,1,0,0,1,2,3,3,0,1,2,2,2,3,2,1,0,1,0,0,1,1,3,3,1,0,0,1,2,2,2,3,0,0,1,2,1,3,3,3,1,0,0,2,0,3,1,1,0,0,0,0,1,2,3,0,1,0,1,3,2,1,0,0,0
649793984,6/26/2019 11:39,7/28/1989 0:00,30.43,0,6,4,0,0,0,1,0,1,3,3,1,2,1,0,0,1,2,3,3,1,0,0,0,0,1,3,3,1,1,0,0,0,3,3,3,3,2,0,0,1,3,1,3,2,1,0,1,1,2,2,3,0,1,0,0,1,3,3,3,1,0,0,2,3,3,3,1,3,0,1
650393676,6/26/2019 8:02,4/11/1995 0:00,24.73,0,5,4,0,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,2,0,1,0,1,0,0,3,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0
651901361,6/27/2019 16:19,2/4/2001 0:00,18.9,1,4,1,0,1,0,0,0,0,3,3,3,1,2,3,0,2,3,3,3,2,3,0,0,1,0,3,2,1,3,0,2,0,2,1,2,3,3,3,0,3,3,3,2,2,2,0,0,1,3,3,3,3,3,1,3,1,3,3,3,1,3,3,1,0,3,3,2,1,3,2
655995591,6/27/2019 9:57,12/20/1992 0:00,27.03,0,4,1,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,0,1,1,0,2,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
660763643,6/27/2019 8:57,11/26/1998 0:00,21.1,0,3,2,1,0,0,0,0,0,1,2,2,0,1,2,0,0,0,3,1,1,0,2,0,0,0,1,2,1,3,1,0,0,2,1,0,1,3,0,0,1,1,1,1,1,3,1,0,0,1,1,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,3,1
662705417,6/26/2019 11:37,5/9/1982 0:00,37.65,0,6,4,0,0,1,0,2,1,1,0,3,3,3,0,0,1,1,2,1,2,1,2,1,0,0,2,2,1,1,1,1,0,2,0,2,3,2,0,1,3,2,0,2,1,1,0,0,0,1,1,2,2,1,1,0,0,2,2,3,2,2,1,1,0,2,2,2,3,2,1
667302083,6/25/2019 23:22,9/6/1994 0:00,25.32,1,6,3,0,0,1,0,0,0,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
669325222,6/30/2019 21:38,1/18/1993 0:00,26.95,1,4,2,0,0,1,0,0,0,0,2,2,0,0,0,0,1,1,3,1,0,0,1,0,0,0,3,1,1,1,0,0,1,2,0,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0
669793020,6/27/2019 7:49,7/27/1987 0:00,32.43,0,5,3,0,0,1,0,2,1,2,0,3,3,3,1,0,2,2,2,3,1,3,3,2,0,0,3,3,0,0,1,3,0,1,0,3,3,2,3,3,3,0,3,2,1,3,0,1,0,0,0,0,1,3,0,3,2,0,3,1,3,3,3,1,0,1,2,0,0,0,3
670394812,6/27/2019 13:26,8/20/1991 0:00,28.37,0,4,4,0,0,1,0,1,3,2,3,3,2,0,0,0,3,3,3,3,1,0,3,1,1,2,3,3,2,3,0,0,0,3,2,1,3,0,0,0,3,3,3,3,1,0,0,0,3,3,3,3,1,0,0,0,3,3,3,3,0,0,0,2,3,3,3,3,1,0,0
671173554,9/16/2019 23:25,12/8/1988 0:00,31.06,0,6,2,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,2,3,3,3,2,3,0,3,1,1,3,3,2,2,2,3,3,3
673145205,6/26/2019 10:34,9/20/1984 0:00,35.28,0,6,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
673272928,6/27/2019 12:45,3/20/2001 0:00,18.78,1,3,1,0,0,1,0,0,0,0,1,2,1,2,3,0,0,0,2,3,2,0,1,0,0,0,1,3,1,3,1,0,0,1,2,1,3,2,1,0,1,1,1,1,1,1,0,0,0,1,2,2,1,2,0,0,0,1,3,3,0,2,0,0,0,0,3,2,2,2,1
674478804,6/26/2019 17:14,5/15/1980 0:00,39.63,0,6,3,0,0,1,0,1,0,1,2,2,1,2,0,1,0,0,2,1,2,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,1,2,1,2,0,0,0,0,0,2,1,0,0,0,2,2,0,3,0,1,1,0,0,1,0,1,1,0,0
677660983,6/25/2019 21:50,8/25/1990 0:00,29.35,0,4,4,0,0,1,0,0,0,2,3,3,2,3,1,0,0,2,3,2,3,2,1,0,0,0,2,2,1,3,0,0,0,3,1,2,2,3,0,0,1,3,3,3,3,3,0,0,0,2,2,3,2,2,1,0,1,2,3,3,0,2,1,0,2,3,2,3,3,2,0
683252595,6/27/2019 9:34,6/3/2000 0:00,19.58,0,4,1,0,0,1,0,2,1,3,3,3,1,2,0,0,1,3,1,2,0,2,0,0,0,1,2,0,1,2,2,0,0,1,1,3,3,1,0,0,1,1,1,0,1,0,0,0,1,1,3,2,1,0,0,0,0,3,3,3,1,2,1,0,2,1,1,2,2,0,0
683694673,7/5/2019 10:06,3/5/1985 0:00,34.83,0,6,4,0,0,1,0,3,3,3,3,2,3,3,0,3,3,3,2,1,2,3,2,3,3,3,3,2,2,1,2,3,3,3,3,2,0,0,3,3,3,3,2,3,3,1,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,3,2,2,0,2,3,2,3
685258433,6/27/2019 13:24,3/8/2000 0:00,19.82,0,4,4,0,0,1,0,0,0,3,3,3,2,0,0,0,0,2,3,3,1,0,0,0,0,0,2,1,1,0,0,1,0,2,2,3,2,1,0,0,2,2,3,1,1,1,0,0,0,2,1,2,1,1,0,0,0,3,3,2,1,0,0,0,1,3,3,1,1,1,0
685575235,6/29/2019 16:32,9/11/1960 0:00,59.3,0,6,4,0,0,1,0,1,0,0,0,2,1,3,0,0,0,0,0,1,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,2,3,3,1,0,1,0,0,2,1,2,0,0,0,0,0,1,3,3,1,0,0,0,1,1,1,3,2,0,0,0,2,0,3,3,2
685629363,6/25/2019 22:35,10/5/1994 0:00,25.24,0,5,4,0,0,1,0,1,0,2,0,2,2,3,0,0,0,1,0,1,1,3,0,1,0,0,0,0,2,0,1,1,0,0,0,0,3,2,0,1,0,0,0,0,1,3,2,0,0,0,1,1,3,1,0,0,0,2,0,3,1,3,0,0,0,0,0,3,1,3,0
685702796,7/2/2019 11:46,5/27/1978 0:00,41.6,1,6,4,0,0,1,0,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,0,1,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,2,3,2,3,3,3,2,2,3,3,2,3
691381472,6/26/2019 7:10,2/8/1994 0:00,25.89,0,4,4,0,0,1,0,0,2,0,3,3,3,3,1,0,3,1,3,2,3,3,3,1,0,3,3,0,3,2,0,0,2,2,0,0,3,3,0,0,3,3,3,3,3,3,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,3,0,3,0,1,0,3,3,0,3
708202166,6/26/2019 7:13,1/26/1999 0:00,20.93,1,4,4,0,0,1,0,3,3,2,1,0,0,0,0,1,3,2,0,0,0,0,0,1,0,1,1,0,0,1,2,1,1,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,1,0,2,0,0,0,0,0,1,2,3,0,0,0,0,1,0,1
711734775,6/26/2019 11:19,3/11/1982 0:00,37.81,0,6,2,0,0,1,0,2,0,0,1,0,0,0,0,2,3,0,2,0,0,3,0,1,3,0,2,1,1,0,2,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,2,0,0,0,0,0
716720930,6/27/2019 9:30,6/9/1998 0:00,21.56,1,4,0,0,0,1,0,2,3,2,3,3,2,2,0,0,0,3,3,2,2,2,0,0,0,1,2,2,1,3,2,0,0,1,2,1,3,1,0,0,1,2,2,1,1,0,0,0,1,2,1,3,1,0,0,0,1,3,1,2,1,3,1,0,1,1,3,2,3,1,0
716799692,6/26/2019 9:23,9/23/1955 0:00,64.27,1,6,4,0,1,0,0,3,3,3,2,3,3,3,3,3,3,2,2,2,3,0,2,3,3,3,2,2,0,0,1,3,3,3,3,2,3,2,0,3,1,1,1,2,3,1,3,3,3,2,2,2,0,0,2,3,1,1,1,0,2,1,0,3,1,1,1,1,2,0,3
718471353,6/26/2019 22:00,9/18/1984 0:00,35.29,0,6,4,0,0,0,1,1,1,1,1,2,2,2,2,0,0,1,1,3,2,2,2,1,3,1,2,1,2,1,2,2,0,0,0,2,2,2,0,1,1,2,2,3,3,2,0,1,3,0,2,3,3,2,2,2,1,2,3,3,2,3,3,2,0,2,2,3,3,2,2
721897004,6/28/2019 15:00,12/26/1977 0:00,42.02,0,6,4,0,1,0,0,0,1,1,2,2,2,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,1,1,0,0,1,1,1,2,2,2,0,0,0,0,0,1,1,1,0,0,0,2,1,2,1,1,1,1,1,1,2,1,1,2,0
732221767,6/26/2019 21:57,3/30/1995 0:00,24.76,0,6,3,0,0,1,0,0,1,3,0,2,1,3,3,1,0,2,0,1,1,2,2,2,0,1,2,2,2,0,2,0,0,3,3,0,0,3,0,0,0,3,2,0,2,0,0,0,0,0,0,3,2,3,0,0,3,0,2,3,0,1,0,0,2,1,1,1,2,1,0
735506382,6/25/2019 23:38,3/10/1993 0:00,26.81,1,5,1,0,0,1,0,0,0,0,2,3,2,2,3,1,1,1,2,1,1,1,0,0,0,0,2,3,2,3,1,1,0,0,1,1,1,3,3,1,2,2,3,3,3,3,0,1,1,0,1,2,3,3,2,2,2,1,1,1,1,0,1,2,0,1,2,1,1,2,0
