UserID,DOC,DOB,AGE,GENDER,EDUCATION,INCOME,CSIP_TEXT,CSIP_VAL1,CSIP_VAL2,CSIP_VAL3,CSIP_VAL,CSIP1,CSIP2,CSIP3,CSIP4,CSIP5,CSIP6,CSIP7,CSIP8,CSIP9,CSIP10,CSIP11,CSIP12,CSIP13,CSIP14,CSIP15,CSIP16,CSIP17,CSIP18,CSIP19,CSIP20,CSIP21,CSIP22,CSIP23,CSIP24,CSIP25,CSIP26,CSIP27,CSIP28,CSIP29,CSIP30,CSIP31,CSIP32,CSIP33,CSIP34,CSIP35,CSIP36,CSIP37,CSIP38,CSIP39,CSIP40,CSIP41,CSIP42,CSIP43,CSIP44,CSIP45,CSIP46,CSIP47,CSIP48,CSIP49,CSIP50,CSIP51,CSIP52,CSIP53,CSIP54,CSIP55,CSIP56,CSIP57,CSIP58,CSIP59,CSIP60,CSIP61,CSIP62,CSIP63,CSIP64,CSIP8a,CSIP19a,CSIP32a,CSIP34a,CSIP44a,CSIP54a,RETEST1,RETEST2,PASS
589824419,,3/2/1961 0:00,59.09,,,,1,1,1,0,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,2,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,0,1,2,2,1
595900879,3/3/2020 14:57,4/29/1981 0:00,38.93,0,6,3,1,1,1,1,3,0,1,1,2,2,1,1,0,0,0,3,2,2,1,0,0,1,1,1,3,0,1,1,1,3,0,3,2,2,2,0,1,2,2,3,3,1,2,1,1,1,3,3,2,1,1,3,2,2,0,3,2,2,1,0,0,2,3,3,2,1,3,1,2,0,1,1,2,2,1,0,0,1
600644450,3/5/2020 17:38,12/7/2001 0:00,18.32,1,4,0,1,1,1,1,3,0,0,0,0,2,1,2,3,0,1,2,1,1,0,0,0,0,0,0,2,0,1,0,1,3,0,2,0,0,1,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,2,0,3,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1
601672422,3/4/2020 23:55,11/13/2001 0:00,18.39,0,3,1,1,0,0,1,1,0,1,2,2,2,1,1,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1,1,2,1,1,0,0,0,1,0,0,0,0,1,3,2,1,0,2,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
603909620,3/4/2020 0:02,8/11/1981 0:00,38.65,1,4,3,1,1,1,0,2,0,0,0,1,2,1,3,2,0,0,1,2,3,1,3,1,0,0,1,1,2,2,2,0,0,0,3,1,1,2,2,0,1,0,0,2,2,3,3,0,0,0,1,2,2,3,3,1,0,1,2,2,2,2,3,1,1,0,1,3,2,3,1,2,2,1,0,2,2,1,0,0,1
606860337,,8/7/1965 0:00,54.66,,,,1,1,1,0,2,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,2,3,3,3,1,3,3,3,2,0,3,3,2,3,0,0,0,2,3,3,2,0,0,1,1,1,3,3,2,0,1,3,2,1,0,2,2,3,2,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,0,0,1
608430888,3/4/2020 16:12,7/26/1995 0:00,24.69,1,5,1,1,0,1,1,2,0,2,3,1,2,1,2,1,0,1,3,3,2,2,1,0,3,0,3,0,3,0,1,0,1,3,3,0,2,3,2,0,2,2,3,3,0,1,2,0,1,0,3,3,2,2,1,0,1,2,3,3,0,1,2,1,2,0,2,2,3,3,2,2,0,3,0,0,3,1,0,1,1
608659655,3/4/2020 13:53,4/2/1988 0:00,32.01,0,6,3,1,1,1,1,3,1,0,1,0,1,0,1,0,0,2,2,0,1,0,2,3,0,0,0,2,0,0,1,1,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,2,0,1,0,3,0,0,3,3,0,1,1,0,1,0,0,0,1,0,0,2,2,1
613312171,3/28/2020 4:28,9/18/1984 0:00,35.54,0,5,2,1,1,1,0,2,3,1,3,2,3,2,2,0,1,1,3,3,3,2,2,2,1,0,3,3,3,1,3,2,1,0,2,1,2,3,1,3,3,3,3,3,2,2,1,1,0,0,0,2,3,3,3,0,0,3,3,3,3,3,2,1,3,3,3,3,3,3,0,0,0,0,0,0,3,3,0,0,1
619665805,3/4/2020 8:08,11/12/1953 0:00,66.39,0,5,3,1,1,1,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626082321,3/5/2020 21:10,7/23/1990 0:00,29.7,1,6,4,1,1,1,1,3,1,2,2,0,3,1,3,3,1,0,0,0,1,2,3,3,1,1,0,1,0,1,2,2,1,0,0,0,0,3,2,0,1,0,1,1,2,2,3,1,0,0,0,0,0,2,3,1,0,0,0,1,1,1,3,3,1,0,1,0,2,3,3,1,3,1,3,0,0,1,0,0,1
634647812,3/3/2020 20:44,6/11/1992 0:00,27.81,1,4,2,1,1,1,1,3,1,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,1,0,3,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,3,0,3,0,0,0,0,1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1
636174546,3/4/2020 14:54,11/23/1985 0:00,34.36,0,6,4,1,1,1,0,2,1,1,2,2,3,0,2,1,0,1,3,3,3,1,1,2,1,0,1,1,2,1,1,2,1,0,2,0,1,3,1,0,1,3,2,3,2,1,2,1,1,1,2,2,2,2,0,1,1,3,2,3,2,1,2,1,0,1,2,2,1,2,0,0,1,1,0,2,2,2,2,2,1
638799748,3/4/2020 23:55,10/25/1989 0:00,30.44,0,4,2,1,1,1,1,3,0,0,2,3,3,1,2,1,0,0,0,3,3,3,3,3,0,0,1,3,3,0,1,0,0,0,1,1,2,2,2,2,0,0,1,2,2,2,1,0,0,0,0,2,2,1,2,0,0,3,2,3,3,2,1,0,0,1,2,3,3,1,3,0,2,1,2,2,2,2,0,1,1
642440865,3/3/2020 16:46,9/26/1990 0:00,29.52,0,6,2,1,1,1,0,2,2,2,3,0,2,1,1,1,1,0,0,0,2,1,0,3,1,0,2,2,3,1,1,3,2,0,0,0,2,1,3,2,1,1,3,1,3,1,3,3,1,0,0,2,1,1,0,1,1,1,0,3,0,1,1,1,1,0,3,1,1,2,0,2,1,1,2,1,2,0,0,2,1
657904691,,1/14/1987 0:00,33.22,,,,1,1,1,1,3,1,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,1,0,0,1,0,2,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
663416299,,8/20/1996 0:00,23.62,,,,0,1,1,0,2,1,0,0,2,3,2,3,1,0,0,0,1,1,2,3,3,0,0,1,2,1,1,2,1,0,0,1,0,3,3,2,0,0,2,1,3,3,3,3,0,0,0,1,2,3,3,3,0,0,0,0,3,2,2,3,0,0,0,1,3,2,2,1,0,0,0,0,0,3,3,0,1,0
664182789,3/4/2020 16:33,9/19/1965 0:00,54.54,0,6,4,1,1,1,1,3,1,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
664490950,3/4/2020 17:39,1/22/1972 0:00,48.2,1,4,0,1,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
668507285,3/30/2020 1:18,9/13/1973 0:00,46.56,1,6,4,1,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,3,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
670018730,,5/14/1981 0:00,38.89,,,,1,1,1,0,2,2,0,2,1,1,0,1,0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,2,2,1,1,1,0,1,0,0,0,2,2,1,3,2,1,0,1,0,2,2,2,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,0,1,0,2,0,0,0,1,2,0,0,0,1
674779807,3/3/2020 13:13,10/3/1962 0:00,57.5,1,6,4,1,1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
675555948,3/4/2020 13:21,8/25/1986 0:00,33.61,0,4,3,1,1,1,1,3,0,0,0,2,3,2,3,1,0,0,0,1,2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,3,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,1,0,0,1
676698658,3/4/2020 23:14,12/12/1981 0:00,38.31,1,5,4,1,1,1,1,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,2,1,2,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,2,1,1
680325626,,11/16/1995 0:00,24.38,,,,1,1,1,0,2,0,1,0,2,3,3,3,1,0,1,1,2,2,3,3,1,1,0,1,2,2,1,1,0,1,0,1,0,2,3,3,0,0,2,2,2,3,3,3,0,0,0,1,1,2,2,2,1,1,3,2,2,3,3,2,2,1,1,2,2,3,3,3,1,1,1,0,2,2,3,0,0,1
680564556,,5/1/2001 0:00,18.93,,,,1,1,1,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,2,0,2,0,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,1,0,2,3,2,0,3,0,2,0,2,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1
682348404,,6/3/1994 0:00,25.84,,,,1,1,1,1,3,1,0,0,0,3,0,1,0,0,0,1,0,1,0,2,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,2,1,3,1,2,1,0,0,3,0,1,0,0,1,0,2,1,1,3,3,3,0,0,0,3,3,0,2,0,0,1,0,2,2,1,0,0,0,0,0,0,0,1
684605434,3/3/2020 18:45,12/4/1993 0:00,26.33,1,6,4,1,1,1,0,2,0,0,0,0,1,2,3,3,0,0,0,0,1,1,3,0,0,0,0,1,0,1,3,3,0,0,0,0,1,2,1,0,0,0,0,0,1,2,3,1,0,0,0,1,1,3,3,0,0,0,3,0,3,0,3,1,0,0,0,0,2,3,3,0,3,0,0,0,1,1,0,1,1
686208123,3/3/2020 18:32,8/4/1993 0:00,26.67,1,6,2,1,1,1,0,2,1,2,2,2,3,3,3,2,1,1,3,3,2,3,1,1,0,1,2,3,2,2,0,0,3,1,2,1,2,3,2,0,2,2,2,3,2,2,1,2,2,1,3,3,2,2,2,1,0,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,3,1,0,0,1
688133406,3/3/2020 22:13,11/15/1959 0:00,60.39,0,6,4,1,1,1,1,3,2,0,1,0,0,0,3,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,3,2,0,0,0,0,2,2,0,2,1,0,0,0,1,2,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1
694036384,3/4/2020 11:58,9/29/1974 0:00,45.51,0,6,3,0,0,1,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,2,2,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
694276591,3/7/2020 23:23,12/19/2001 0:00,18.29,1,3,4,1,1,1,1,3,1,0,0,0,1,2,3,2,0,0,0,0,0,3,2,3,1,0,0,0,0,1,2,3,1,0,0,0,1,2,3,2,0,0,0,0,3,2,1,0,0,0,0,0,1,3,2,2,1,0,0,0,0,2,3,1,0,0,0,0,1,2,3,2,2,0,2,0,0,3,0,1,1
694808832,3/4/2020 21:31,11/14/1996 0:00,23.39,0,4,0,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
701111274,3/27/2020 19:09,1/5/1998 0:00,22.25,0,4,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702898568,,3/17/2000 0:00,20.05,,,,1,0,0,0,0,0,0,0,1,2,2,1,1,2,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,2,2,1,1,2,0,2,1,1,0,0,3,3,2,2,1,1,1,1,0,0,0,0,0,3,3,3,3,3,2,3,3,2,0,2,2,1,1,2,3,0,0,0,0,0,0,2,0
704789025,3/4/2020 23:05,5/30/1982 0:00,37.85,0,6,4,0,1,1,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
707969772,3/9/2020 9:16,3/25/1995 0:00,25.03,0,6,2,1,1,1,1,3,1,2,2,3,2,0,0,0,1,2,2,3,1,1,0,0,0,1,0,3,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,2,3,2,0,0,0,0,0,3,3,0,2,0,0,0,0,2,0,1,0,0,0,0,1
709846699,,12/31/1986 0:00,33.26,,,,1,1,1,1,3,2,1,2,2,3,1,1,1,2,1,2,2,1,2,3,3,3,0,2,3,2,1,1,3,2,1,3,1,1,3,3,0,2,2,3,3,3,3,3,2,2,2,1,1,1,2,3,3,1,3,2,3,0,0,3,2,2,2,3,0,,2,2,2,0,1,0,3,1,1,0,0,1
715327867,3/4/2020 16:03,7/17/1995 0:00,24.72,1,4,3,1,1,1,1,3,1,0,0,1,0,0,2,1,1,1,3,1,0,0,2,2,2,1,1,1,0,1,3,3,2,3,1,0,0,0,1,0,1,0,0,0,1,2,2,0,0,1,1,0,0,1,3,1,0,1,0,0,1,3,3,2,1,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,1
716951493,,3/17/2000 0:00,20.05,,,,1,1,1,1,3,0,0,1,2,2,2,1,1,0,0,0,3,2,2,1,0,0,0,1,2,3,0,0,0,0,0,1,3,1,3,3,0,0,2,2,2,2,1,1,0,0,0,2,0,2,0,1,0,0,0,2,2,0,0,0,0,0,2,2,2,1,0,0,0,0,1,0,2,0,0,0,0,1
718417208,3/5/2020 12:50,10/2/1970 0:00,49.51,1,6,4,1,1,1,1,3,1,0,0,0,1,3,2,1,0,0,0,0,0,2,2,0,0,1,0,0,0,1,3,1,1,0,0,0,0,0,1,3,1,0,0,1,3,2,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,3,1,0,1,0,3,0,0,1,0,0,1
722040002,3/3/2020 20:46,12/25/1989 0:00,30.28,0,6,4,1,1,1,1,3,2,1,0,0,1,0,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,2,0,0,0,0,1,0,1,0,0,1
722563489,3/4/2020 20:56,8/25/1990 0:00,29.61,0,4,4,1,1,1,0,2,0,0,3,2,3,3,3,1,0,0,2,3,3,2,3,1,0,0,1,3,3,2,3,0,0,0,3,1,3,2,3,0,0,3,3,3,3,2,3,0,0,0,0,2,2,2,2,1,0,1,3,3,2,1,3,1,0,3,3,2,3,3,2,1,0,1,0,1,0,0,1,1,1
729795734,3/6/2020 10:11,12/6/1979 0:00,40.33,0,6,3,1,1,1,1,3,0,0,0,1,3,3,3,2,0,0,0,0,1,1,1,3,0,0,1,1,1,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,3,3,3,0,0,0,0,3,2,2,2,2,0,0,0,1,3,2,2,0,2,2,0,1,2,3,0,0,0,0,0,0,3,3,0,0,1
731236096,3/4/2020 19:40,4/22/1957 0:00,62.95,0,5,3,1,1,1,1,3,1,0,2,2,0,0,1,1,0,0,0,1,2,2,1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,3,1,1,0,0,0,0,3,3,2,0,1,0,0,1,0,0,1,0,0,0,0,1
732717644,3/6/2020 16:14,4/14/1977 0:00,42.97,1,6,4,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
732918553,3/4/2020 22:29,7/1/1991 0:00,28.76,0,6,2,1,0,1,1,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
735459087,3/3/2020 18:21,2/19/1989 0:00,31.12,0,5,3,1,1,1,1,3,1,1,0,0,2,0,1,1,1,0,0,1,1,1,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
740013006,3/3/2020 15:26,4/2/1974 0:00,46.01,0,6,3,1,1,1,0,2,2,2,1,0,1,1,1,1,1,1,0,0,0,1,1,2,1,0,0,0,0,1,2,2,1,0,0,0,0,1,2,2,2,1,1,1,2,1,2,0,2,1,1,1,1,2,2,1,2,0,0,0,1,2,3,2,2,0,0,0,2,1,1,1,3,0,2,1,1,2,0,0,1
742873667,3/3/2020 19:02,3/8/1994 0:00,26.08,0,3,4,1,1,1,1,3,1,1,2,2,1,0,0,1,0,1,1,3,1,0,0,0,1,0,2,3,0,0,0,1,0,1,1,2,2,0,2,0,3,3,2,3,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,3,0,0,1,0,0,2,3,2,1,0,1,0,0,1,0,3,0,0,0,1,1
749793399,3/3/2020 18:36,1/17/1989 0:00,31.21,1,4,1,1,1,1,1,3,1,1,3,3,2,1,2,0,0,1,3,3,2,1,1,0,0,1,2,2,2,0,0,0,0,1,2,3,2,1,1,0,0,3,2,2,0,0,1,0,0,2,2,0,1,3,3,0,0,0,2,3,1,2,1,2,2,3,3,3,2,1,1,0,0,1,0,3,0,1,0,1,1
758022873,3/5/2020 6:50,3/18/1995 0:00,25.05,0,4,1,1,1,1,1,3,1,0,1,0,3,2,3,2,0,0,2,0,0,3,3,2,1,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,2,0,0,1,3,2,1,0,0,0,1,3,3,0,0,1,0,0,1,1,2,0,0,0,0,0,2,3,3,0,3,0,2,0,0,2,0,0,1
762680085,3/4/2020 23:52,3/31/1954 0:00,66.01,1,6,4,1,1,1,1,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
767764462,,1/29/2002 0:00,18.18,,,,1,1,1,1,3,0,1,0,0,2,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,1,3,0,0,0,0,1,1,1,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1
768842868,3/3/2020 17:14,5/11/1991 0:00,28.9,0,6,2,1,1,1,1,3,0,0,0,1,1,0,1,1,0,0,1,2,2,0,1,1,2,0,0,1,2,1,1,1,0,0,0,0,0,2,2,0,0,1,0,2,1,2,3,2,0,0,0,0,0,3,2,1,0,2,2,2,0,0,3,3,0,2,1,1,1,1,1,0,1,0,0,2,0,0,0,0,1
768874779,3/26/2020 23:47,10/3/1988 0:00,31.5,0,5,3,1,1,1,1,3,1,0,1,0,1,0,2,1,0,1,1,1,2,1,1,1,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1,0,0,0,2,1,1,1,1,0,0,0,1,0,1,1,2,0,0,1,2,1,2,1,1,1,0,1,0,2,1,2,1,0,1,0,0,0,0,1,0,0,1
775812965,3/3/2020 16:39,6/20/1983 0:00,36.79,0,6,3,1,1,1,1,3,2,0,0,0,2,1,2,2,0,0,0,0,1,0,2,3,1,0,0,0,0,0,3,3,1,0,0,0,0,1,3,0,0,0,0,0,1,1,2,1,1,0,0,0,0,2,1,0,1,0,0,1,1,1,3,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,2,2,1
776692089,,10/5/1997 0:00,22.5,,,,1,1,1,0,2,1,1,0,2,2,1,3,2,0,2,3,1,1,2,2,2,3,0,0,2,1,0,1,1,3,1,1,0,3,3,3,1,3,1,2,3,0,1,2,1,3,1,3,1,1,1,0,3,3,3,1,3,2,3,2,2,3,2,3,2,3,1,3,2,0,0,0,0,0,2,2,2,1
777997447,3/4/2020 15:06,3/26/1987 0:00,33.03,0,6,4,1,1,1,0,2,1,1,0,0,1,0,2,1,1,1,0,0,1,0,1,1,2,0,0,1,0,1,1,2,1,0,0,2,0,2,1,0,1,0,0,0,2,1,3,1,1,0,0,1,0,3,2,1,1,0,0,3,0,2,3,3,2,0,0,0,0,1,2,1,1,0,0,1,1,1,0,0,1
778399627,,3/9/1987 0:00,33.07,,,,1,1,1,1,3,1,1,1,2,1,2,2,0,0,1,1,1,1,1,1,2,2,0,0,0,1,0,1,2,0,0,0,0,1,2,1,0,0,1,1,0,1,1,2,1,1,0,0,1,1,1,1,2,0,0,1,1,1,2,1,1,0,0,0,1,1,2,1,0,0,0,0,1,1,2,0,1,1
778627152,,11/7/1998 0:00,21.41,,,,1,1,1,0,2,1,0,1,3,3,2,2,2,1,1,1,3,3,2,1,0,3,0,0,2,3,0,2,1,0,0,3,3,3,2,3,0,0,2,3,3,3,3,2,0,0,1,2,2,3,2,3,0,1,2,3,3,3,2,2,2,0,3,1,3,3,2,3,0,1,0,0,3,2,2,0,1,1
780526825,,11/6/1998 0:00,21.41,,,,1,1,1,1,3,1,1,2,0,2,3,3,1,0,1,3,1,1,2,2,1,1,0,1,2,1,2,1,3,0,0,1,0,2,2,1,1,0,1,1,1,1,1,2,1,0,0,1,1,2,2,1,0,0,0,2,2,2,1,1,1,0,0,2,1,1,2,1,0,0,0,0,1,1,1,0,0,1
781202295,3/5/2020 10:56,5/1/1987 0:00,32.93,0,6,3,1,1,1,0,2,0,2,3,3,3,2,3,0,1,1,3,3,2,3,3,3,2,0,2,3,1,2,0,1,0,0,3,2,2,3,3,0,0,3,3,3,3,3,2,0,1,2,3,3,3,3,2,1,0,3,2,3,3,2,2,1,2,2,3,2,2,3,0,0,0,3,0,3,3,2,2,2,1
782767096,3/3/2020 14:34,10/9/1961 0:00,58.49,1,6,4,0,1,0,1,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
783500397,3/5/2020 8:23,6/2/2001 0:00,18.84,1,4,0,1,1,1,1,3,0,0,3,2,3,3,3,0,0,0,3,3,3,2,3,2,0,0,0,3,3,0,0,0,0,0,3,3,3,1,0,0,0,3,3,3,2,1,0,0,0,3,3,2,3,1,3,0,0,0,2,0,0,3,3,0,0,3,2,3,3,0,0,0,0,3,0,0,0,3,0,0,1
786395679,3/4/2020 6:08,2/27/1975 0:00,45.1,0,6,4,1,1,1,1,3,1,0,0,0,1,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
790520481,,10/20/1978 0:00,41.46,,,,1,1,1,1,3,1,1,1,0,0,0,0,0,0,1,2,2,1,0,0,0,1,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,3,0,1,0,1,0,0,0,1,1
791358748,3/4/2020 17:03,11/26/1996 0:00,23.35,1,4,0,1,1,1,1,3,0,0,0,0,1,1,1,2,0,0,2,0,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,1,0,2,0,0,0,0,2,2,2,0,0,0,1,1,2,2,1,0,0,0,0,0,2,1,1,1,0,2,1,0,2,2,2,2,1,0,2,2,1,1,0,0,1
794170574,3/10/2020 9:29,12/8/1981 0:00,38.32,0,6,1,1,1,1,1,3,3,1,0,0,1,0,1,1,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,2,2,1,0,0,0,2,1,0,2,1,0,0,0,1,1,1,1,1,0,0,0,1,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
798000661,3/4/2020 21:32,3/14/1995 0:00,25.06,0,4,0,1,1,1,1,3,0,0,2,3,3,2,3,0,0,1,2,3,3,2,3,3,0,0,1,3,2,1,2,0,0,0,3,1,2,3,3,0,0,1,1,2,3,2,3,0,0,0,1,2,3,3,3,0,0,0,1,3,2,2,3,1,0,2,2,2,3,3,3,1,0,0,0,1,2,2,2,2,1
806121364,3/3/2020 20:38,9/20/1981 0:00,38.54,0,6,4,1,1,1,1,3,2,0,0,0,2,1,2,2,1,0,1,1,2,1,3,1,1,1,0,0,2,3,2,1,1,0,1,0,2,3,3,0,1,1,1,1,3,3,3,0,1,1,1,1,3,3,2,1,1,0,1,1,2,1,3,2,2,1,2,0,2,3,2,0,1,0,0,1,1,1,0,0,1
